lon,k3,k2,k6,k5,k4,lat
-122.426726298223,2,1,0,0,1,37.7630551847744
-122.426726298223,2,1,0,0,1,37.7630551847744
-122.415921585459,2,1,0,0,1,37.7596123168685
-122.403404791479,2,0,4,1,1,37.775420706711
-122.411322534377,2,1,0,0,1,37.7648913617842
-122.41796448376,2,1,0,0,1,37.7586968166489
-122.418467747931,1,0,1,4,0,37.7879652569797
-122.418467747931,1,0,1,4,0,37.7879652569797
-122.418467747931,1,0,1,4,0,37.7879652569797
-122.418467747931,1,0,1,4,0,37.7879652569797
-122.418467747931,1,0,1,4,0,37.7879652569797
-122.418467747931,1,0,1,4,0,37.7879652569797
-122.418467747931,1,0,1,4,0,37.7879652569797
-122.418467747931,1,0,1,4,0,37.7879652569797
-122.418467747931,1,0,1,4,0,37.7879652569797
-122.418467747931,1,0,1,4,0,37.7879652569797
-122.418467747931,1,0,1,4,0,37.7879652569797
-122.418467747931,1,0,1,4,0,37.7879652569797
-122.417016663517,2,1,0,0,1,37.7595460924587
-122.417016663517,2,1,0,0,1,37.7595460924587
-122.416863555609,2,1,0,0,1,37.7579459514924
-122.416863555609,2,1,0,0,1,37.7579459514924
-122.41812008649,2,1,0,0,1,37.7603012340397
-122.415929849548,2,1,0,0,1,37.7604330003754
-122.415929849548,2,1,0,0,1,37.7604330003754
-122.415929849548,2,1,0,0,1,37.7604330003754
-122.415929849548,2,1,0,0,1,37.7604330003754
-122.415929849548,2,1,0,0,1,37.7604330003754
-122.415929849548,2,1,0,0,1,37.7604330003754
-122.415929849548,2,1,0,0,1,37.7604330003754
-122.415929849548,2,1,0,0,1,37.7604330003754
-122.415929849548,2,1,0,0,1,37.7604330003754
-122.41812008649,2,1,0,0,1,37.7603012340397
-122.417802962628,2,1,0,0,1,37.7562822236574
-122.417802962628,2,1,0,0,1,37.7562822236574
-122.418108925859,2,1,0,0,1,37.7594801325769
-122.418108925859,2,1,0,0,1,37.7594801325769
-122.418467747931,1,0,1,4,0,37.7879652569797
-122.418467747931,1,0,1,4,0,37.7879652569797
-122.416261836834,1,0,1,1,0,37.7853750846376
-122.416261836834,1,0,1,1,0,37.7853750846376
-122.417812558787,2,1,0,0,1,37.7571005796428
-122.417812558787,2,1,0,0,1,37.7571005796428
-122.417812558787,2,1,0,0,1,37.7571005796428
-122.417660640341,2,1,0,0,1,37.7555043420028
-122.415921585459,2,1,0,0,1,37.7596123168685
-122.417817852676,2,1,0,0,1,37.7578884408086
-122.417817852676,2,1,0,0,1,37.7578884408086
-122.41796448376,2,1,0,0,1,37.7586968166489
-122.417812558787,2,1,0,0,1,37.7571005796428
-122.417812558787,2,1,0,0,1,37.7571005796428
-122.418467747931,1,0,1,4,0,37.7879652569797
-122.418467747931,1,0,1,4,0,37.7879652569797
-122.416261836834,1,0,1,1,0,37.7853750846376
-122.416261836834,1,0,1,1,0,37.7853750846376
-122.416261836834,1,0,1,1,0,37.7853750846376
-122.414916875484,1,0,1,4,0,37.7902802865906
-122.416725586439,2,1,0,0,1,37.7579542740829
-122.41796448376,2,1,0,0,1,37.7586968166489
-122.415781281593,2,1,0,0,1,37.7588312134679
-122.415781281593,2,1,0,0,1,37.7588312134679
-122.415629332446,2,1,0,0,1,37.757232227914
-122.415629332446,2,1,0,0,1,37.757232227914
-122.418467747931,1,0,1,4,0,37.7879652569797
-122.418467747931,1,0,1,4,0,37.7879652569797
-122.415929849548,2,1,0,0,1,37.7604330003754
-122.415929849548,2,1,0,0,1,37.7604330003754
-122.416720982004,2,1,0,0,1,37.7571677817188
-122.416720982004,2,1,0,0,1,37.7571677817188
-122.415629332446,2,1,0,0,1,37.757232227914
-122.416863555609,2,1,0,0,1,37.7579459514924
-122.401843489392,2,1,0,0,1,37.7674322753602
-122.418467747931,1,0,1,4,0,37.7879652569797
-122.418467747931,1,0,1,4,0,37.7879652569797
-122.402912161235,2,1,3,0,1,37.7258054513775
-122.418467747931,1,0,1,4,0,37.7879652569797
-122.418467747931,1,0,1,4,0,37.7879652569797
-122.418467747931,1,0,1,4,0,37.7879652569797
-122.418467747931,1,0,1,4,0,37.7879652569797
-122.418467747931,1,0,1,4,0,37.7879652569797
-122.418467747931,1,0,1,4,0,37.7879652569797
-122.41796448376,2,1,0,0,1,37.7586968166489
-122.41796448376,2,1,0,0,1,37.7586968166489
-122.417802962628,2,1,0,0,1,37.7562822236574
-122.415921585459,2,1,0,0,1,37.7596123168685
-122.415921585459,2,1,0,0,1,37.7596123168685
-122.417423841025,2,1,0,0,1,37.7587860207279
-122.418513905576,2,1,0,0,1,37.7587201899841
-122.418467747931,1,0,1,4,0,37.7879652569797
-122.418467747931,1,0,1,4,0,37.7879652569797
-122.416261836834,1,0,1,1,0,37.7853750846376
-122.416261836834,1,0,1,1,0,37.7853750846376
-122.416261836834,1,0,1,1,0,37.7853750846376
-122.41796448376,2,1,0,0,1,37.7586968166489
-122.416070932811,2,1,0,0,1,37.7612142236627
-122.416070932811,2,1,0,0,1,37.7612142236627
-122.417817852676,2,1,0,0,1,37.7578884408086
-122.417817852676,2,1,0,0,1,37.7578884408086
-122.416872883664,2,1,0,0,1,37.7587640201132
-122.416472035359,2,1,0,0,1,37.7603453746291
-122.416472035359,2,1,0,0,1,37.7603453746291
-122.415632296062,2,1,0,0,1,37.7580201625156
-122.415929849548,2,1,0,0,1,37.7604330003754
-122.415929849548,2,1,0,0,1,37.7604330003754
-122.415929849548,2,1,0,0,1,37.7604330003754
-122.415929849548,2,1,0,0,1,37.7604330003754
-122.416725586439,2,1,0,0,1,37.7579542740829
-122.400316057286,1,0,4,1,0,37.790099627367
-122.400316057286,1,0,4,1,0,37.790099627367
-122.418467747931,1,0,1,4,0,37.7879652569797
-122.418467747931,1,0,1,4,0,37.7879652569797
-122.416261836834,1,0,1,1,0,37.7853750846376
-122.416261836834,1,0,1,1,0,37.7853750846376
-122.419843759487,2,1,0,0,1,37.7585838119382
-122.411182350223,2,1,0,0,1,37.7591632978171
-122.411182350223,2,1,0,0,1,37.7591632978171
-122.41812008649,2,1,0,0,1,37.7603012340397
-122.418467747931,1,0,1,4,0,37.7879652569797
-122.418467747931,1,0,1,4,0,37.7879652569797
-122.418467747931,1,0,1,4,0,37.7879652569797
-122.416261836834,1,0,1,1,0,37.7853750846376
-122.416261836834,1,0,1,1,0,37.7853750846376
-122.416261836834,1,0,1,1,0,37.7853750846376
-122.416725586439,2,1,0,0,1,37.7579542740829
-122.416320644866,2,1,0,0,1,37.7587424639071
-122.416320644866,2,1,0,0,1,37.7587424639071
-122.415921585459,2,1,0,0,1,37.7596123168685
-122.415921585459,2,1,0,0,1,37.7596123168685
-122.415921585459,2,1,0,0,1,37.7596123168685
-122.418467747931,1,0,1,4,0,37.7879652569797
-122.418467747931,1,0,1,4,0,37.7879652569797
-122.416482528135,2,1,0,0,1,37.7604549121091
-122.416482528135,2,1,0,0,1,37.7604549121091
-122.417664996559,2,1,0,0,1,37.7562905437465
-122.417413347097,2,1,0,0,1,37.7586764833002
-122.417413347097,2,1,0,0,1,37.7586764833002
-122.417955821717,2,1,0,0,1,37.7578801214437
-122.417955821717,2,1,0,0,1,37.7578801214437
-122.415921585459,2,1,0,0,1,37.7596123168685
-122.415781281593,2,1,0,0,1,37.7588312134679
-122.418467747931,1,0,1,4,0,37.7879652569797
-122.416261836834,1,0,1,1,0,37.7853750846376
-122.416261836834,1,0,1,1,0,37.7853750846376
-122.416261836834,1,0,1,1,0,37.7853750846376
-122.416331137192,2,1,0,0,1,37.7588520014309
-122.41796448376,2,1,0,0,1,37.7586968166489
-122.41796448376,2,1,0,0,1,37.7586968166489
-122.41796448376,2,1,0,0,1,37.7586968166489
-122.41796448376,2,1,0,0,1,37.7586968166489
-122.416261836834,1,0,1,1,0,37.7853750846376
-122.416261836834,1,0,1,1,0,37.7853750846376
-122.417508586687,2,1,0,0,1,37.7539026121867
-122.417577215102,2,1,0,0,1,37.7603888134229
-122.415781281593,2,1,0,0,1,37.7588312134679
-122.415781281593,2,1,0,0,1,37.7588312134679
-122.417423841025,2,1,0,0,1,37.7587860207279
-122.412301187143,2,1,0,0,1,37.7635382940839
-122.412301187143,2,1,0,0,1,37.7635382940839
-122.424873511257,2,1,0,0,1,37.7606814128072
-122.424873511257,2,1,0,0,1,37.7606814128072
-122.416557578218,2,1,0,0,1,37.7547485110398
-122.418467747931,1,0,1,4,0,37.7879652569797
-122.418467747931,1,0,1,4,0,37.7879652569797
-122.415929849548,2,1,0,0,1,37.7604330003754
-122.415929849548,2,1,0,0,1,37.7604330003754
-122.403404791479,2,0,4,1,1,37.775420706711
-122.415921585459,2,1,0,0,1,37.7596123168685
-122.417273344939,1,0,1,4,0,37.7861493947594
-122.416220195692,2,1,0,0,1,37.7628151579852
-122.416220195692,2,1,0,0,1,37.7628151579852
-122.416269089153,2,1,0,0,1,37.7531590161083
-122.406981046967,1,0,4,1,0,37.7946373197462
-122.416872883664,2,1,0,0,1,37.7587640201132
-122.414545329128,2,1,0,0,1,37.7580855289019
-122.418272166422,2,1,0,0,1,37.7619029613022
-122.41796448376,2,1,0,0,1,37.7586968166489
-122.41796448376,2,1,0,0,1,37.7586968166489
-122.418467747931,1,0,1,4,0,37.7879652569797
-122.418467747931,1,0,1,4,0,37.7879652569797
-122.418467747931,1,0,1,4,0,37.7879652569797
-122.418467747931,1,0,1,4,0,37.7879652569797
-122.418467747931,1,0,1,4,0,37.7879652569797
-122.417970955091,2,1,0,0,1,37.7594884557036
-122.417970955091,2,1,0,0,1,37.7594884557036
-122.419104424644,1,0,1,4,0,37.7868764841608
-122.418467747931,1,0,1,4,0,37.7879652569797
-122.418467747931,1,0,1,4,0,37.7879652569797
-122.418467747931,1,0,1,4,0,37.7879652569797
-122.418467747931,1,0,1,4,0,37.7879652569797
-122.418467747931,1,0,1,4,0,37.7879652569797
-122.418467747931,1,0,1,4,0,37.7879652569797
-122.418467747931,1,0,1,4,0,37.7879652569797
-122.403404791479,2,0,4,1,1,37.775420706711
-122.403404791479,2,0,4,1,1,37.775420706711
-122.403404791479,2,0,4,1,1,37.775420706711
-122.41796448376,2,1,0,0,1,37.7586968166489
-122.403404791479,2,0,4,1,1,37.775420706711
-122.415929849548,2,1,0,0,1,37.7604330003754
-122.415929849548,2,1,0,0,1,37.7604330003754
-122.416872883664,2,1,0,0,1,37.7587640201132
-122.416784837447,2,1,0,0,1,37.7636581557579
-122.416261836834,1,0,1,1,0,37.7853750846376
-122.416261836834,1,0,1,1,0,37.7853750846376
-122.416261836834,1,0,1,1,0,37.7853750846376
-122.416261836834,1,0,1,1,0,37.7853750846376
-122.41796448376,2,1,0,0,1,37.7586968166489
-122.41796448376,2,1,0,0,1,37.7586968166489
-122.415929849548,2,1,0,0,1,37.7604330003754
-122.415929849548,2,1,0,0,1,37.7604330003754
-122.415929849548,2,1,0,0,1,37.7604330003754
-122.415929849548,2,1,0,0,1,37.7604330003754
-122.418467747931,1,0,1,4,0,37.7879652569797
-122.418467747931,1,0,1,4,0,37.7879652569797
-122.418467747931,1,0,1,4,0,37.7879652569797
-122.418467747931,1,0,1,4,0,37.7879652569797
-122.416261836834,1,0,1,1,0,37.7853750846376
-122.416261836834,1,0,1,1,0,37.7853750846376
-122.416261836834,1,0,1,1,0,37.7853750846376
-122.415783592856,2,1,0,0,1,37.7596204259953
-122.41796448376,2,1,0,0,1,37.7586968166489
-122.41796448376,2,1,0,0,1,37.7586968166489
-122.415929849548,2,1,0,0,1,37.7604330003754
-122.415929849548,2,1,0,0,1,37.7604330003754
-122.418467747931,1,0,1,4,0,37.7879652569797
-122.418467747931,1,0,1,4,0,37.7879652569797
-122.418467747931,1,0,1,4,0,37.7879652569797
-122.416261836834,1,0,1,1,0,37.7853750846376
-122.416261836834,1,0,1,1,0,37.7853750846376
-122.416261836834,1,0,1,1,0,37.7853750846376
-122.416261836834,1,0,1,1,0,37.7853750846376
-122.418467747931,1,0,1,4,0,37.7879652569797
-122.418467747931,1,0,1,4,0,37.7879652569797
-122.418467747931,1,0,1,4,0,37.7879652569797
-122.416261836834,1,0,1,1,0,37.7853750846376
-122.416261836834,1,0,1,1,0,37.7853750846376
-122.418658294829,1,0,1,4,0,37.7889098399421
-122.416872883664,2,1,0,0,1,37.7587640201132
-122.417817852676,2,1,0,0,1,37.7578884408086
-122.417273344939,1,0,1,4,0,37.7861493947594
-122.418467747931,1,0,1,4,0,37.7879652569797
-122.418467747931,1,0,1,4,0,37.7879652569797
-122.418467747931,1,0,1,4,0,37.7879652569797
-122.418467747931,1,0,1,4,0,37.7879652569797
-122.416261836834,1,0,1,1,0,37.7853750846376
-122.416261836834,1,0,1,1,0,37.7853750846376
-122.41242272529,2,1,0,0,1,37.7648250318431
-122.416472035359,2,1,0,0,1,37.7603453746291
-122.41796448376,2,1,0,0,1,37.7586968166489
-122.41796448376,2,1,0,0,1,37.7586968166489
-122.41796448376,2,1,0,0,1,37.7586968166489
-122.418467747931,1,0,1,4,0,37.7879652569797
-122.418467747931,1,0,1,4,0,37.7879652569797
-122.416261836834,1,0,1,1,0,37.7853750846376
-122.416261836834,1,0,1,1,0,37.7853750846376
-122.416261836834,1,0,1,1,0,37.7853750846376
-122.418467747931,1,0,1,4,0,37.7879652569797
-122.418467747931,1,0,1,4,0,37.7879652569797
-122.418467747931,1,0,1,4,0,37.7879652569797
-122.418467747931,1,0,1,4,0,37.7879652569797
-122.416261836834,1,0,1,1,0,37.7853750846376
-122.403404791479,2,0,4,1,1,37.775420706711
-122.403404791479,2,0,4,1,1,37.775420706711
-122.41796448376,2,1,0,0,1,37.7586968166489
-122.41796448376,2,1,0,0,1,37.7586968166489
-122.415929849548,2,1,0,0,1,37.7604330003754
-122.403404791479,2,0,4,1,1,37.775420706711
-122.403404791479,2,0,4,1,1,37.775420706711
-122.416070932811,2,1,0,0,1,37.7612142236627
-122.415929849548,2,1,0,0,1,37.7604330003754
-122.415929849548,2,1,0,0,1,37.7604330003754
-122.415929849548,2,1,0,0,1,37.7604330003754
-122.415929849548,2,1,0,0,1,37.7604330003754
-122.415929849548,2,1,0,0,1,37.7604330003754
-122.415929849548,2,1,0,0,1,37.7604330003754
-122.417577215102,2,1,0,0,1,37.7603888134229
-122.418467747931,1,0,1,4,0,37.7879652569797
-122.418467747931,1,0,1,4,0,37.7879652569797
-122.418467747931,1,0,1,4,0,37.7879652569797
-122.418467747931,1,0,1,4,0,37.7879652569797
-122.416261836834,1,0,1,1,0,37.7853750846376
-122.416261836834,1,0,1,1,0,37.7853750846376
-122.416261836834,1,0,1,1,0,37.7853750846376
-122.417817852676,2,1,0,0,1,37.7578884408086
-122.418467747931,1,0,1,4,0,37.7879652569797
-122.418467747931,1,0,1,4,0,37.7879652569797
-122.418467747931,1,0,1,4,0,37.7879652569797
-122.418467747931,1,0,1,4,0,37.7879652569797
-122.416261836834,1,0,1,1,0,37.7853750846376
-122.416261836834,1,0,1,1,0,37.7853750846376
-122.416261836834,1,0,1,1,0,37.7853750846376
-122.418467747931,1,0,1,4,0,37.7879652569797
-122.418467747931,1,0,1,4,0,37.7879652569797
-122.418467747931,1,0,1,4,0,37.7879652569797
-122.418467747931,1,0,1,4,0,37.7879652569797
-122.41796448376,2,1,0,0,1,37.7586968166489
-122.416261836834,1,0,1,1,0,37.7853750846376
-122.416261836834,1,0,1,1,0,37.7853750846376
-122.418467747931,1,0,1,4,0,37.7879652569797
-122.418467747931,1,0,1,4,0,37.7879652569797
-122.418467747931,1,0,1,4,0,37.7879652569797
-122.418467747931,1,0,1,4,0,37.7879652569797
-122.418467747931,1,0,1,4,0,37.7879652569797
-122.418467747931,1,0,1,4,0,37.7879652569797
-122.418467747931,1,0,1,4,0,37.7879652569797
-122.415929849548,2,1,0,0,1,37.7604330003754
-122.415929849548,2,1,0,0,1,37.7604330003754
-122.415929849548,2,1,0,0,1,37.7604330003754
-122.415929849548,2,1,0,0,1,37.7604330003754
-122.415929849548,2,1,0,0,1,37.7604330003754
-122.415929849548,2,1,0,0,1,37.7604330003754
-122.415929849548,2,1,0,0,1,37.7604330003754
-122.407016490971,1,0,4,1,0,37.7773996401842
-122.403404791479,2,0,4,1,1,37.775420706711
-122.417812558787,2,1,0,0,1,37.7571005796428
-122.390645819037,1,0,4,1,0,37.7830549839906
-122.390645819037,1,0,4,1,0,37.7830549839906
-122.403404791479,2,0,4,1,1,37.775420706711
-122.418467747931,1,0,1,4,0,37.7879652569797
-122.418467747931,1,0,1,4,0,37.7879652569797
-122.418467747931,1,0,1,4,0,37.7879652569797
-122.418467747931,1,0,1,4,0,37.7879652569797
-122.418467747931,1,0,1,4,0,37.7879652569797
-122.418467747931,1,0,1,4,0,37.7879652569797
-122.418467747931,1,0,1,4,0,37.7879652569797
-122.418467747931,1,0,1,4,0,37.7879652569797
-122.418467747931,1,0,1,4,0,37.7879652569797
-122.418467747931,1,0,1,4,0,37.7879652569797
-122.418467747931,1,0,1,4,0,37.7879652569797
-122.418467747931,1,0,1,4,0,37.7879652569797
-122.418467747931,1,0,1,4,0,37.7879652569797
-122.418467747931,1,0,1,4,0,37.7879652569797
-122.418467747931,1,0,1,4,0,37.7879652569797
-122.418467747931,1,0,1,4,0,37.7879652569797
-122.418467747931,1,0,1,4,0,37.7879652569797
-122.418467747931,1,0,1,4,0,37.7879652569797
-122.418467747931,1,0,1,4,0,37.7879652569797
-122.418467747931,1,0,1,4,0,37.7879652569797
-122.420211964949,1,0,1,4,0,37.7882225424263
-122.402884996851,2,1,3,0,1,37.7178308607857
-122.418467747931,1,0,1,4,0,37.7879652569797
-122.415929849548,2,1,0,0,1,37.7604330003754
-122.415929849548,2,1,0,0,1,37.7604330003754
-122.415929849548,2,1,0,0,1,37.7604330003754
-122.415929849548,2,1,0,0,1,37.7604330003754
-122.415929849548,2,1,0,0,1,37.7604330003754
-122.420691680792,1,0,1,4,0,37.7905770710537
-122.417817852676,2,1,0,0,1,37.7578884408086
-122.415929849548,2,1,0,0,1,37.7604330003754
-122.415929849548,2,1,0,0,1,37.7604330003754
-122.415929849548,2,1,0,0,1,37.7604330003754
-122.415929849548,2,1,0,0,1,37.7604330003754
-122.41242272529,2,1,0,0,1,37.7648250318431
-122.417169894749,2,1,0,0,1,37.7611477647601
-122.41796448376,2,1,0,0,1,37.7586968166489
-122.41796448376,2,1,0,0,1,37.7586968166489
-122.41796448376,2,1,0,0,1,37.7586968166489
-122.41796448376,2,1,0,0,1,37.7586968166489
-122.415929849548,2,1,0,0,1,37.7604330003754
-122.415929849548,2,1,0,0,1,37.7604330003754
-122.420307355721,1,0,1,4,0,37.7886989511647
-122.414544668561,2,1,0,0,1,37.7572992974101
-122.415921585459,2,1,0,0,1,37.7596123168685
-122.417817852676,2,1,0,0,1,37.7578884408086
-122.417817852676,2,1,0,0,1,37.7578884408086
-122.417817852676,2,1,0,0,1,37.7578884408086
-122.417817852676,2,1,0,0,1,37.7578884408086
-122.41812008649,2,1,0,0,1,37.7603012340397
-122.41796448376,2,1,0,0,1,37.7586968166489
-122.41796448376,2,1,0,0,1,37.7586968166489
-122.415929849548,2,1,0,0,1,37.7604330003754
-122.415929849548,2,1,0,0,1,37.7604330003754
-122.415929849548,2,1,0,0,1,37.7604330003754
-122.41796448376,2,1,0,0,1,37.7586968166489
-122.41796448376,2,1,0,0,1,37.7586968166489
-122.417812558787,2,1,0,0,1,37.7571005796428
-122.416220195692,2,1,0,0,1,37.7628151579852
-122.417028392106,2,1,0,0,1,37.7603656931573
-122.418351237622,2,1,0,0,1,37.7570133986695
-122.415929849548,2,1,0,0,1,37.7604330003754
-122.415929849548,2,1,0,0,1,37.7604330003754
-122.396464970114,2,1,3,0,1,37.7208979952595
-122.396464970114,2,1,3,0,1,37.7208979952595
-122.415781281593,2,1,0,0,1,37.7588312134679
-122.415781281593,2,1,0,0,1,37.7588312134679
-122.415929849548,2,1,0,0,1,37.7604330003754
-122.415929849548,2,1,0,0,1,37.7604330003754
-122.415929849548,2,1,0,0,1,37.7604330003754
-122.415929849548,2,1,0,0,1,37.7604330003754
-122.50253270679,0,1,5,2,3,37.7745223024036
-122.418467747931,1,0,1,4,0,37.7879652569797
-122.418467747931,1,0,1,4,0,37.7879652569797
-122.418562843426,1,0,1,4,0,37.7884306841336
-122.418562843426,1,0,1,4,0,37.7884306841336
-122.418467747931,1,0,1,4,0,37.7879652569797
-122.418467747931,1,0,1,4,0,37.7879652569797
-122.418467747931,1,0,1,4,0,37.7879652569797
-122.418467747931,1,0,1,4,0,37.7879652569797
-122.418467747931,1,0,1,4,0,37.7879652569797
-122.418467747931,1,0,1,4,0,37.7879652569797
-122.418467747931,1,0,1,4,0,37.7879652569797
-122.418467747931,1,0,1,4,0,37.7879652569797
-122.415929849548,2,1,0,0,1,37.7604330003754
-122.415929849548,2,1,0,0,1,37.7604330003754
-122.415929849548,2,1,0,0,1,37.7604330003754
-122.415929849548,2,1,0,0,1,37.7604330003754
-122.415929849548,2,1,0,0,1,37.7604330003754
-122.41796448376,2,1,0,0,1,37.7586968166489
-122.41796448376,2,1,0,0,1,37.7586968166489
-122.415929849548,2,1,0,0,1,37.7604330003754
-122.415929849548,2,1,0,0,1,37.7604330003754
-122.419058868103,2,1,0,0,1,37.7594227506297
-122.420307355721,1,0,1,4,0,37.7886989511647
-122.418467747931,1,0,1,4,0,37.7879652569797
-122.418467747931,1,0,1,4,0,37.7879652569797
-122.418467747931,1,0,1,4,0,37.7879652569797
-122.418467747931,1,0,1,4,0,37.7879652569797
-122.418467747931,1,0,1,4,0,37.7879652569797
-122.418467747931,1,0,1,4,0,37.7879652569797
-122.418467747931,1,0,1,4,0,37.7879652569797
-122.418467747931,1,0,1,4,0,37.7879652569797
-122.416261836834,1,0,1,1,0,37.7853750846376
-122.416261836834,1,0,1,1,0,37.7853750846376
-122.417970955091,2,1,0,0,1,37.7594884557036
-122.417812558787,2,1,0,0,1,37.7571005796428
-122.418262236032,2,1,0,0,1,37.7610817998691
-122.41796448376,2,1,0,0,1,37.7586968166489
-122.41796448376,2,1,0,0,1,37.7586968166489
-122.414833494052,2,1,0,0,1,37.7596779372146
-122.415929849548,2,1,0,0,1,37.7604330003754
-122.417955821717,2,1,0,0,1,37.7578801214437
-122.417566720721,2,1,0,0,1,37.7602792760391
-122.417566720721,2,1,0,0,1,37.7602792760391
-122.419212198636,2,1,0,0,1,37.7610244167023
-122.417970955091,2,1,0,0,1,37.7594884557036
-122.417664996559,2,1,0,0,1,37.7562905437465
-122.420402463683,1,0,1,4,0,37.7891643767731
-122.429227450728,1,0,1,4,0,37.8035662352745
-122.407163046954,1,0,4,1,0,37.7797376338991
-122.407163046954,1,0,4,1,0,37.7797376338991
-122.407163046954,1,0,4,1,0,37.7797376338991
-122.413746252112,2,1,0,0,1,37.7629630100343
-122.417577215102,2,1,0,0,1,37.7603888134229
-122.417970955091,2,1,0,0,1,37.7594884557036
-122.416710633703,2,1,0,0,1,37.7563479680934
-122.418108925859,2,1,0,0,1,37.7594801325769
-122.415929849548,2,1,0,0,1,37.7604330003754
-122.415929849548,2,1,0,0,1,37.7604330003754
-122.415929849548,2,1,0,0,1,37.7604330003754
-122.415929849548,2,1,0,0,1,37.7604330003754
-122.416261836834,1,0,1,1,0,37.7853750846376
-122.419950057632,1,0,1,4,0,37.7865904778229
-122.416472035359,2,1,0,0,1,37.7603453746291
-122.416472035359,2,1,0,0,1,37.7603453746291
-122.415929849548,2,1,0,0,1,37.7604330003754
-122.415929849548,2,1,0,0,1,37.7604330003754
-122.418108925859,2,1,0,0,1,37.7594801325769
-122.415929849548,2,1,0,0,1,37.7604330003754
-122.418279075012,2,1,0,0,1,37.7498209864471
-122.415929849548,2,1,0,0,1,37.7604330003754
-122.418467747931,1,0,1,4,0,37.7879652569797
-122.418467747931,1,0,1,4,0,37.7879652569797
-122.418467747931,1,0,1,4,0,37.7879652569797
-122.415929849548,2,1,0,0,1,37.7604330003754
-122.415929849548,2,1,0,0,1,37.7604330003754
-122.413591695561,2,1,0,0,1,37.7638222259421
-122.420211964949,1,0,1,4,0,37.7882225424263
-122.417970955091,2,1,0,0,1,37.7594884557036
-122.418467747931,1,0,1,4,0,37.7879652569797
-122.418467747931,1,0,1,4,0,37.7879652569797
-122.418467747931,1,0,1,4,0,37.7879652569797
-122.418467747931,1,0,1,4,0,37.7879652569797
-122.418467747931,1,0,1,4,0,37.7879652569797
-122.418467747931,1,0,1,4,0,37.7879652569797
-122.418467747931,1,0,1,4,0,37.7879652569797
-122.418467747931,1,0,1,4,0,37.7879652569797
-122.417016663517,2,1,0,0,1,37.7595460924587
-122.418467747931,1,0,1,4,0,37.7879652569797
-122.418467747931,1,0,1,4,0,37.7879652569797
-122.418467747931,1,0,1,4,0,37.7879652569797
-122.418467747931,1,0,1,4,0,37.7879652569797
-122.408034830311,1,0,4,1,0,37.7907401544868
-122.416261836834,1,0,1,1,0,37.7853750846376
-122.416261836834,1,0,1,1,0,37.7853750846376
-122.416226912302,1,0,1,1,0,37.7855599708748
-122.416226912302,1,0,1,1,0,37.7855599708748
-122.41812008649,2,1,0,0,1,37.7603012340397
-122.415929849548,2,1,0,0,1,37.7604330003754
-122.415929849548,2,1,0,0,1,37.7604330003754
-122.415929849548,2,1,0,0,1,37.7604330003754
-122.416261836834,1,0,1,1,0,37.7853750846376
-122.416261836834,1,0,1,1,0,37.7853750846376
-122.416261836834,1,0,1,1,0,37.7853750846376
-122.418467747931,1,0,1,4,0,37.7879652569797
-122.418467747931,1,0,1,4,0,37.7879652569797
-122.416261836834,1,0,1,1,0,37.7853750846376
-122.416261836834,1,0,1,1,0,37.7853750846376
-122.420307355721,1,0,1,4,0,37.7886989511647
-122.420307355721,1,0,1,4,0,37.7886989511647
-122.420307355721,1,0,1,4,0,37.7886989511647
-122.417566720721,2,1,0,0,1,37.7602792760391
-122.415929849548,2,1,0,0,1,37.7604330003754
-122.415929849548,2,1,0,0,1,37.7604330003754
-122.41796448376,2,1,0,0,1,37.7586968166489
-122.417817852676,2,1,0,0,1,37.7578884408086
-122.422586141904,2,1,0,0,1,37.7720472598025
-122.422586141904,2,1,0,0,1,37.7720472598025
-122.418467747931,1,0,1,4,0,37.7879652569797
-122.418467747931,1,0,1,4,0,37.7879652569797
-122.418467747931,1,0,1,4,0,37.7879652569797
-122.416261836834,1,0,1,1,0,37.7853750846376
-122.418467747931,1,0,1,4,0,37.7879652569797
-122.418467747931,1,0,1,4,0,37.7879652569797
-122.418467747931,1,0,1,4,0,37.7879652569797
-122.418467747931,1,0,1,4,0,37.7879652569797
-122.418484652231,1,0,1,4,0,37.7877245364335
-122.418484652231,1,0,1,4,0,37.7877245364335
-122.418484652231,1,0,1,4,0,37.7877245364335
-122.418484652231,1,0,1,4,0,37.7877245364335
-122.418467747931,1,0,1,4,0,37.7879652569797
-122.418467747931,1,0,1,4,0,37.7879652569797
-122.418467747931,1,0,1,4,0,37.7879652569797
-122.418467747931,1,0,1,4,0,37.7879652569797
-122.418124262331,2,1,0,0,1,37.7610901240738
-122.418368839165,1,0,1,4,0,37.7874861572271
-122.418368839165,1,0,1,4,0,37.7874861572271
-122.416261836834,1,0,1,1,0,37.7853750846376
-122.416261836834,1,0,1,1,0,37.7853750846376
-122.416261836834,1,0,1,1,0,37.7853750846376
-122.443009986764,0,1,2,3,2,37.7218704825421
-122.41796448376,2,1,0,0,1,37.7586968166489
-122.417970955091,2,1,0,0,1,37.7594884557036
-122.417970955091,2,1,0,0,1,37.7594884557036
-122.417970955091,2,1,0,0,1,37.7594884557036
-122.418658294829,1,0,1,4,0,37.7889098399421
-122.418467747931,1,0,1,4,0,37.7879652569797
-122.418467747931,1,0,1,4,0,37.7879652569797
-122.416261836834,1,0,1,1,0,37.7853750846376
-122.416261836834,1,0,1,1,0,37.7853750846376
